event_id,canonical_target,clean_outlet,passage_mentions,dominant_sentiment,dominant_framing,%_Negative,%_Positive,%_Neutral
EVT_00151,Amit Shah (Home Minister of India),hindustan_times,1,Negative,"Violence, Law & Order",100.0,0.0,0.0
EVT_00151,Amit Shah (Union home minister),hindustan_times,1,Negative,Corruption and Incompetence,100.0,0.0,0.0
EVT_00151,BJP MPs,the_times_of_india,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00151,Communal profiling,hindustan_times,1,Negative,Protest and Community Tensions,100.0,0.0,0.0
EVT_00151,Congress,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_00151,Congress and its allies,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_00151,Demonstration Participants,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00151,Gandhi,hindustan_times,2,Negative,Protest,50.0,50.0,0.0
EVT_00151,Janta Party,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_00151,NDA govt,the_times_of_india,1,Positive,Development,0.0,100.0,0.0
EVT_00151,"PM Modi, BJP and its allies",the_times_of_india,1,Positive,Development,0.0,100.0,0.0
EVT_00151,Police,hindustan_times,2,Negative,Violence,100.0,0.0,0.0
EVT_00151,Rahul,the_times_of_india,1,Negative,Deception,100.0,0.0,0.0
EVT_00151,Rahul Gandhi,hindustan_times,2,Negative,Protest,100.0,0.0,0.0
EVT_00151,Rahul Gandhi,the_times_of_india,2,Negative,Development,100.0,0.0,0.0
EVT_00151,Rahul Gandhi (Leader of the Opposition),hindustan_times,1,Negative,Protest and Counter-Protest,100.0,0.0,0.0
EVT_00151,Riya Ahir,hindustan_times,1,Positive,Protest,0.0,100.0,0.0
EVT_00151,Union Home Minister,hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00208,C Joseph Vijay (Chief Minister),indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,DMDK general secretary Premalatha Vijayakanth and Woman Advocate Saranya,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,DMK,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,M A Subramanian,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,MK Stalin and Edappadi K Palaniswami,theprint,1,Neutral/Mixed,Protest or Policy (Forming Government Attempt),0.0,0.0,100.0
EVT_00208,MLA (likely referring to a Member of Legislative Assembly),theprint,1,Negative,Violence,100.0,0.0,0.0
EVT_00208,Minister for Energy Resources (likely referring to Kumar),theprint,1,Negative,Policy,100.0,0.0,0.0
EVT_00208,Naresh,theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00208,Opposition parties,indian_express,1,Negative,Criticism and Opposition,100.0,0.0,0.0
EVT_00208,Opposition party,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,PTI,theprint,1,Neutral/Mixed,Corruption,0.0,0.0,100.0
EVT_00208,Police,indian_express,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00208,R Nirmal Kumar (TVK leader and Tamil Nadu minister),theprint,2,Negative,Corruption,100.0,0.0,0.0
EVT_00208,Sarath Kumar,indian_express,6,Negative,Corruption,100.0,0.0,0.0
EVT_00208,Sarathkumar,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,Senthilbalaji,theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00208,Speaker,theprint,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_00208,The Government/Police Action,indian_express,1,Negative,Violence and Law & Order,100.0,0.0,0.0
EVT_00208,"Thirunavukkarasu, Naresh and Thiyagarajan",theprint,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,Unknown,indian_express,1,Neutral/Mixed,Promotion of Content,0.0,0.0,100.0
EVT_00208,Unknown Politician or Party,indian_express,1,Negative,Violence,100.0,0.0,0.0
EVT_00208,V Senthil Balaji,theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00208,Various Politicians/Officials,indian_express,1,Neutral/Mixed,Investigation/Evidence Interpretation,0.0,0.0,100.0
EVT_00208,Vijay,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00208,minister,indian_express,2,Negative,Corruption,100.0,0.0,0.0
EVT_00208,police and DMK (Dravida Munnetra Kazhagam),indian_express,1,Negative,Violence,100.0,0.0,0.0
EVT_00211,ACP (Association of Caribbean Ports),hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_00211,ACP Ajay Sharma,the_times_of_india,2,Negative,Protest,100.0,0.0,0.0
EVT_00211,ACP Ajay Sharma and his team,hindustan_times,2,Negative,Corruption,100.0,0.0,0.0
EVT_00211,Abhijeet Dipke,theprint,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_00211,Abhijeet Dipke (Cockroach Janata Party),the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_00211,Abhishek Manu Singhvi,theprint,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_00211,Akhilesh Yadav,theprint,1,Positive,Support,0.0,100.0,0.0
EVT_00211,Arvind Kejriwal (AAP national convener),theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,BJP (Bharatiya Janata Party),theprint,1,Negative,Protest,100.0,0.0,0.0
EVT_00211,BJP (Indian political party),theprint,1,Negative,Violence,100.0,0.0,0.0
EVT_00211,CJP (Campaign for Justice and Peace),theprint,1,Negative,Protest,100.0,0.0,0.0
EVT_00211,CJP-led protest,the_times_of_india,2,Negative,Protest,100.0,0.0,0.0
EVT_00211,CPI (M) leaders,theprint,1,Negative,Protest,100.0,0.0,0.0
EVT_00211,CPI leader Annie Raja,theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,CPI(ML) Liberation General Secretary Dipankar Bhattacharya,theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,Chandrachur Singh,theprint,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_00211,Climate Activist Sonam Wangchuk,theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,Cockroach Janata Party,theprint,1,Negative,Protest,100.0,0.0,0.0
EVT_00211,Cockroach Janta Party,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00211,Cockroach Janta Party,theprint,3,Negative,Protest,100.0,0.0,0.0
EVT_00211,Cockroach Janta Party (CJP),theprint,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00211,Congress,theprint,2,Negative,Protest,50.0,50.0,0.0
EVT_00211,Delhi Police,hindustan_times,3,Negative,Violence,100.0,0.0,0.0
EVT_00211,Delhi Police,theprint,1,Neutral/Mixed,Violence,0.0,0.0,100.0
EVT_00211,Dipke,hindustan_times,4,Negative,Protest,75.0,0.0,25.0
EVT_00211,Dipke,the_times_of_india,3,Positive,Protest,33.3,66.7,0.0
EVT_00211,Dipke,theprint,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_00211,Dipke (student leader),theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,General Public/Crowd,theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,India Against Corruption movement,theprint,1,Positive,Development,0.0,100.0,0.0
EVT_00211,Indian Youth Congress,theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,Major Political Parties,theprint,1,Negative,Lack of Support or Engagement,100.0,0.0,0.0
EVT_00211,Movement,theprint,1,Neutral/Mixed,Political Strategy/Alignment,0.0,0.0,100.0
EVT_00211,NCP (Sharadchandra Pawar) leader Rohit Pawar,theprint,1,Positive,Support,0.0,100.0,0.0
EVT_00211,National Students’ Union of India (NSUI),theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00211,Nitin Yadav (BJP),theprint,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_00211,Opposition leaders,theprint,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_00211,Police (Delhi),hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00211,Police Personnel,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00211,Shiv Sena (UBT) chief Uddhav Thackeray,theprint,1,Positive,Support,0.0,100.0,0.0
EVT_00211,Singh,theprint,1,Negative,Policy,100.0,0.0,0.0
EVT_00211,Singhvi,theprint,1,Positive,Development,0.0,100.0,0.0
EVT_00211,Sonam Wangchuk,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_00211,Sonam Wangchuk,the_times_of_india,1,Negative,Health Crisis and Accountability,100.0,0.0,0.0
EVT_00211,Student organizations (SFI and AISA),theprint,1,Neutral/Mixed,Political Affiliations,0.0,0.0,100.0
EVT_00211,Students,hindustan_times,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_00211,They,theprint,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_00211,Union Education Minister Dharmendra Pradhan,hindustan_times,1,Negative,Policy,100.0,0.0,0.0
EVT_00211,Various,theprint,1,Neutral/Mixed,Notice or Alert,0.0,0.0,100.0
EVT_00211,Wangchuk,the_times_of_india,1,Negative,Health Crisis,100.0,0.0,0.0
EVT_00211,activist Sonam Wangchuk,the_times_of_india,1,Negative,Protest Action,100.0,0.0,0.0
EVT_00211,government,hindustan_times,1,Negative,Health Crisis & Responsibility,100.0,0.0,0.0
EVT_00211,police department or a specific officer,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00211,protest,the_times_of_india,1,Positive,Support for Protest,0.0,100.0,0.0
EVT_00211,the politician (implied as He mentioned),theprint,1,Positive,Protest,0.0,100.0,0.0
EVT_00213,Administrative officer,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,Akhilesh Yadav,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_00213,Akhilesh Yadav (Samajwadi Party chief),hindustan_times,1,Negative,"Protest, Election Strategy, Corruption, Law & Order, Policy",100.0,0.0,0.0
EVT_00213,Another office-bearer,indian_express,1,Positive,Law & Order,0.0,100.0,0.0
EVT_00213,BJP,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_00213,Bharatiya Janata Party (BJP),hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_00213,Court System,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00213,Gopal Rao,hindustan_times,5,Negative,Corruption,100.0,0.0,0.0
EVT_00213,Government Administration of Religious Institutions,indian_express,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,Gupta,hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00213,Judicial System,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00213,Legislation Governing Religious Institutions,indian_express,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,Manan Kumar Mishra,hindustan_times,1,Positive,Law & Order,0.0,100.0,0.0
EVT_00213,Pankaj Chaudhary (Uttar Pradesh BJP President),hindustan_times,1,Negative,"Law & Order, Policy",100.0,0.0,0.0
EVT_00213,Prakash Gupta,hindustan_times,1,Positive,Law & Order,0.0,100.0,0.0
EVT_00213,RSS pracharaks,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00213,Religious Institutions,indian_express,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,Religious Temples,indian_express,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,SIT investigation,hindustan_times,1,Neutral/Mixed,Policy & Investigation,0.0,0.0,100.0
EVT_00213,Sangh Ecosystem,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00213,Sangh Parivar,indian_express,1,Negative,Corruption,100.0,0.0,0.0
EVT_00213,Swami Parmatmananda and the All India Acharya Sabha,indian_express,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,VHP,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00213,VHP (Vinayak Damodar Savarkar Parishad),indian_express,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,VHP (Vinayak Damodar Savarkar Parivar),indian_express,1,Neutral/Mixed,Religion & Secularism,0.0,0.0,100.0
EVT_00213,VHP (Vinayak Damodar Savarkar Party),indian_express,1,Positive,Development,0.0,100.0,0.0
EVT_00213,VHP (Vinayak Damodar Savarkar Phule Committee),indian_express,1,Negative,Corruption,100.0,0.0,0.0
EVT_00213,VHP functionaries and religious leaders,indian_express,1,Positive,Development,0.0,100.0,0.0
EVT_00213,VHP leader,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00213,VHP president Alok Kumar,indian_express,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00213,Various political figures,indian_express,2,Negative,Corruption,100.0,0.0,0.0
EVT_00213,initiative,indian_express,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_00213,public's 'short memory',indian_express,1,Positive,Public Perception,0.0,100.0,0.0
EVT_00238,Asylum Seekers,the_times_of_india,1,Negative,Immigration and Asylum,100.0,0.0,0.0
EVT_00238,Bombay HC (Bail Commission),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_00238,Both Countries,firstpost,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,CEPA (Comprehensive Economic Partnership Agreement),hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,China,hindustan_times,3,Negative,Economic Coercion,66.7,0.0,33.3
EVT_00238,China’s continuing assertiveness across the region,hindustan_times,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_00238,Congress Party,the_times_of_india,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_00238,Economic Policies,firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Future Partnerships or Governments,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,Government,firstpost,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,Government/Initiative,firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Government/Prime Minister,firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00238,India,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,India,the_times_of_india,3,Positive,Development,33.3,66.7,0.0
EVT_00238,India Prime Minister,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,India and Japan,firstpost,1,Neutral/Mixed,Economic Relations,0.0,0.0,100.0
EVT_00238,India and Japan,hindustan_times,2,Positive,Development,0.0,50.0,50.0
EVT_00238,"India, Australia and South Korea",hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,"India, Australia and South Korea against the backdrop of China’s continuing assertiveness across the region",hindustan_times,1,Positive,Policy,0.0,100.0,0.0
EVT_00238,IndiaAI Mission and Japan's GENIAC initiative,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Indian Side,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,Indian state-run companies,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Iraqi Human Trafficker,the_times_of_india,1,Negative,"Illegal Immigration, Corruption",100.0,0.0,0.0
EVT_00238,Jamal,the_times_of_india,2,Negative,Law & Order,100.0,0.0,0.0
EVT_00238,Japan,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Japan,the_times_of_india,2,Positive,Development,0.0,100.0,0.0
EVT_00238,Japan Government,firstpost,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,Japan and India,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Joint Declaration on Economic Security,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Joint Statement,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Modi and Takaichi,hindustan_times,1,Negative,Policy,100.0,0.0,0.0
EVT_00238,NATO,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00238,NATO Allies / Volodymyr Zelenskyy,the_times_of_india,1,Neutral/Mixed,Election Strategy,0.0,0.0,0.0
EVT_00238,New Delhi,firstpost,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,PM Modi,firstpost,9,Positive,Development,0.0,88.9,11.1
EVT_00238,PM Modi,hindustan_times,7,Positive,Development,0.0,100.0,0.0
EVT_00238,PM Modi,the_times_of_india,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Prime Minister,firstpost,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00238,Prime Minister,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00238,Prime Minister,the_times_of_india,1,Positive,Development,0.0,100.0,0.0
EVT_00238,Prime Minister Modi and Prime Minister Takaichi,hindustan_times,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00238,Rezaul H Laskar,hindustan_times,2,Neutral/Mixed,Authorship/Attribution,0.0,0.0,100.0
EVT_00238,Russia,the_times_of_india,2,Negative,Violence,100.0,0.0,0.0
EVT_00238,Russian Government / Russia,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00238,Salman Khurshid,the_times_of_india,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00238,Salman Khurshid (Congress),the_times_of_india,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00238,Sanae Takaichi (Japanese PM),hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,Sanae Takaichi (Japanese politician),firstpost,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00238,Shreyas Iyer,the_times_of_india,3,Positive,Development,0.0,100.0,0.0
EVT_00238,Takaichi,hindustan_times,4,Positive,Economic Strategy,0.0,100.0,0.0
EVT_00238,Twana Jamal,the_times_of_india,1,Negative,Fraud and Asylum Abuse,100.0,0.0,0.0
EVT_00238,Various parties or stakeholders,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00238,Viral Chaos,hindustan_times,1,Negative,"Corruption, Development",100.0,0.0,0.0
EVT_00238,politician or government,firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00242,Asian countries,firstpost,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00242,Both Leaders,firstpost,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,Government/Security Agencies,firstpost,1,Positive,Violence,0.0,100.0,0.0
EVT_00242,India,firstpost,1,Positive,Violence,0.0,100.0,0.0
EVT_00242,India,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,India Prime Minister Modi,hindustan_times,1,Positive,Violence,0.0,100.0,0.0
EVT_00242,India and Japan,the_times_of_india,3,Positive,Policy,0.0,100.0,0.0
EVT_00242,India-Japan,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00242,India-Japan economic partnership,firstpost,1,Positive,Economic Strategy,0.0,100.0,0.0
EVT_00242,Indian Prime Minister,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00242,Indian Prime Minister Narendra Modi,firstpost,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00242,International Community,the_times_of_india,1,Positive,Security,0.0,100.0,0.0
EVT_00242,"Jaish-e-Mohammad, Al-Qaeda, ISIS",the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,Japan,firstpost,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00242,Japan's Takaichi,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,Modi (Indian Prime Minister),the_times_of_india,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00242,Modi (Prime Minister),hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00242,Modi and Takaichi,hindustan_times,1,Positive,Law & Order,0.0,100.0,0.0
EVT_00242,Modi and Takaichi,the_times_of_india,3,Positive,Policy,0.0,100.0,0.0
EVT_00242,PM Modi,hindustan_times,8,Positive,Election Strategy,25.0,62.5,12.5
EVT_00242,PM Modi,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,PM Modi and Prime Minister Takaichi,firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00242,Pakistan,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,Pakistan-based terror outfits such as Lashkar-e-Taiba (LeT) and Jaish-e-Mohammad (JeM),hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,"Pakistan-based terrorist groups LeT, JeM",hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_00242,Prime Minister,firstpost,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00242,Prime Minister Takaichi,firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00242,Prime Minister Takaichi (likely referring to Fumio Kishida),hindustan_times,2,Positive,Development,0.0,100.0,0.0
EVT_00242,Prime Ministers,hindustan_times,1,Positive,Law & Order,0.0,100.0,0.0
EVT_00242,Takaichi,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00242,The 16th Japan-India Annual Summit,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,Tokyo (Japanese government),firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00242,Two Leaders,the_times_of_india,1,Neutral/Mixed,International Relations,0.0,0.0,100.0
EVT_00242,United Nations Security Council Monitoring Team,firstpost,1,Neutral/Mixed,"Corruption, Development",0.0,0.0,100.0
EVT_00242,United States (implied),the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,global institutions,the_times_of_india,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00242,leaders,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_00242,two major Asian democracies,firstpost,1,Negative,Violence,100.0,0.0,0.0
EVT_00242,unknown politician or party,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00244,Chaudhary,firstpost,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00244,Chaudhary,india_today,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Chetan Chaudhary,firstpost,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Court,india_today,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00244,Goyal,firstpost,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00244,Goyal,india_today,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Goyal (20),india_today,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Indian legal system,firstpost,3,Neutral/Mixed,Law & Order,33.3,0.0,66.7
EVT_00244,Investigators,firstpost,2,Negative,Investigation and Procedure,50.0,0.0,50.0
EVT_00244,Judicial Magistrate First Class AM Vibhute,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00244,Ketan Agarwal,firstpost,1,Neutral/Mixed,Exposure of Crime,0.0,0.0,100.0
EVT_00244,Police,firstpost,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Prosecution,firstpost,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00244,Siya,firstpost,4,Negative,Violence,100.0,0.0,0.0
EVT_00244,Siya Goel and Chetan Chaudhary,india_today,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Siya Gou,firstpost,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00244,Siya Goyal,firstpost,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Siya Goyal,india_today,1,Negative,Violence,100.0,0.0,0.0
EVT_00244,Ujjwal Nikam,firstpost,1,Positive,Development,0.0,100.0,0.0
EVT_00244,police,india_today,2,Negative,Law & Order,100.0,0.0,0.0
EVT_00245,Authorities,hindustan_times,3,Neutral/Mixed,Infrastructure Development,0.0,0.0,100.0
EVT_00245,Border Roads Organisation (BRO),hindustan_times,1,Negative,Accident & Safety,100.0,0.0,0.0
EVT_00245,Central Government,hindustan_times,2,Neutral/Mixed,Natural Disasters & Infrastructure Damage,0.0,0.0,100.0
EVT_00245,District Administration,hindustan_times,2,Neutral/Mixed,Natural Disaster Response,0.0,0.0,100.0
EVT_00245,Government,hindustan_times,2,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00245,Government response,hindustan_times,1,Negative,Natural Disaster Management,100.0,0.0,0.0
EVT_00245,Government/Authorities,hindustan_times,1,Neutral/Mixed,Natural Disaster Response,0.0,0.0,100.0
EVT_00245,Gusain,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00245,IMD (Indian Meteorological Department),hindustan_times,1,Neutral/Mixed,Natural Disaster Preparedness,0.0,0.0,100.0
EVT_00245,India Meteorological Department,the_hindu,1,Neutral/Mixed,Natural Disasters and Emergency Response,0.0,0.0,100.0
